Feature,Feature type,Statistic,Control,Case,Difference,Difference unit,Mean |SHAP|,Mean SHAP,Description,Role,Species,Protein,is_demo_signal,Repeated-run mean |SHAP|,Run SD |SHAP|,Non-zero SHAP runs (%),Selection frequency (%),Top-k frequency rank,Top-k SHAP appearances,Top-k SHAP opportunities,Top-k SHAP frequency (%),Mean rank when in top K,Ranking top K,Displayed,Feature ranking method
corona2_noise_005,peptide,Prevalence (%),40.0,46.25,6.25,percentage points,0.05077733935322613,-0.00659383803140372,Noise peptide 5,independent noise,Simulated organism,Synthetic protein 6,False,0.05077733935322613,0.0,100.0,66.66666666666667,18,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_011,peptide,Prevalence (%),38.75,47.5,8.75,percentage points,0.04757559617282823,-0.007817835139576346,Noise peptide 11,independent noise,Simulated organism,Synthetic protein 9,False,0.04757559617282823,0.0,100.0,66.66666666666667,19,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_059,peptide,Prevalence (%),41.25,31.25,-10.0,percentage points,0.04066945230588317,0.005052635818719864,Noise peptide 59,independent noise,Simulated organism,Synthetic protein 33,False,0.04066945230588317,0.0,100.0,33.333333333333336,20,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_026,peptide,Prevalence (%),51.24999999999999,61.25000000000001,10.000000000000014,percentage points,0.037149689206853506,0.006647969176992774,Noise peptide 26,independent noise,Simulated organism,Synthetic protein 16,False,0.037149689206853506,0.0,100.0,33.333333333333336,21,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_062,peptide,Prevalence (%),40.0,30.0,-10.0,percentage points,0.035597316455096006,0.0035332717932760717,Noise peptide 62,independent noise,Simulated organism,Synthetic protein 34,False,0.035597316455096006,0.0,100.0,33.333333333333336,22,0,1,0.0,,10,False,mean-abs-shap
twist_noise_007,peptide,Prevalence (%),38.75,27.500000000000004,-11.249999999999996,percentage points,0.03391901149880141,0.005246446584351361,Noise peptide 7,independent noise,Simulated organism,Synthetic protein 7,False,0.03391901149880141,0.0,100.0,66.66666666666667,23,0,1,0.0,,10,False,mean-abs-shap
twist_noise_019,peptide,Prevalence (%),20.0,17.5,-2.5,percentage points,0.03368492990266532,0.007090939278714359,Noise peptide 19,independent noise,Simulated organism,Synthetic protein 13,False,0.03368492990266532,0.0,100.0,66.66666666666667,24,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_068,peptide,Prevalence (%),43.75,53.75,10.0,percentage points,0.027342505217529834,0.009136838861741126,Noise peptide 68,independent noise,Simulated organism,Synthetic protein 37,False,0.027342505217529834,0.0,100.0,66.66666666666667,25,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_024,peptide,Prevalence (%),31.25,10.0,-21.25,percentage points,0.026884504803456367,-0.00037581489887088536,Noise peptide 24,independent noise,Simulated organism,Synthetic protein 15,False,0.026884504803456367,0.0,100.0,100.0,26,0,1,0.0,,10,False,mean-abs-shap
twist_noise_049,peptide,Prevalence (%),36.25,37.5,1.25,percentage points,0.014548933994956315,0.0013974755303934217,Noise peptide 49,independent noise,Simulated organism,Synthetic protein 28,False,0.014548933994956315,0.0,100.0,33.333333333333336,27,0,1,0.0,,10,False,mean-abs-shap
twist_noise_025,peptide,Prevalence (%),13.750000000000002,20.0,6.249999999999998,percentage points,0.011856364621780812,-0.00466378980781883,Noise peptide 25,independent noise,Simulated organism,Synthetic protein 16,False,0.011856364621780812,0.0,100.0,100.0,28,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_018,peptide,Prevalence (%),57.49999999999999,52.5,-4.999999999999993,percentage points,0.011416559002827852,0.0011825318331830203,Noise peptide 18,independent noise,Simulated organism,Synthetic protein 12,False,0.011416559002827852,0.0,100.0,33.333333333333336,29,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_060,peptide,Prevalence (%),32.5,37.5,5.0,percentage points,0.009688369689683896,0.0014237163661164232,Noise peptide 60,independent noise,Simulated organism,Synthetic protein 33,False,0.009688369689683896,0.0,100.0,66.66666666666667,30,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_030,peptide,Prevalence (%),40.0,33.75,-6.25,percentage points,0.00878315269947052,-0.0005885320715606213,Noise peptide 30,independent noise,Simulated organism,Synthetic protein 18,False,0.00878315269947052,0.0,100.0,66.66666666666667,31,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_027,peptide,Prevalence (%),35.0,28.749999999999996,-6.2500000000000036,percentage points,0.008544557343702764,0.00025360448053106665,Noise peptide 27,independent noise,Simulated organism,Synthetic protein 17,False,0.008544557343702764,0.0,100.0,33.333333333333336,32,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_003,peptide,Prevalence (%),63.74999999999999,56.25,-7.499999999999993,percentage points,0.008019912557210773,0.0005610068910755217,Noise peptide 3,independent noise,Simulated organism,Synthetic protein 5,False,0.008019912557210773,0.0,100.0,33.333333333333336,33,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_008,peptide,Prevalence (%),52.5,53.75,1.25,percentage points,0.00563217896851711,-0.001505326625192538,Noise peptide 8,independent noise,Simulated organism,Synthetic protein 7,False,0.00563217896851711,0.0,100.0,33.333333333333336,34,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_015,peptide,Prevalence (%),53.75,48.75,-5.0,percentage points,0.005595525575336069,-0.0012380381464026867,Noise peptide 15,independent noise,Simulated organism,Synthetic protein 11,False,0.005595525575336069,0.0,100.0,66.66666666666667,35,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_051,peptide,Prevalence (%),50.0,43.75,-6.25,percentage points,0.005457113136071712,-0.0012679072911851107,Noise peptide 51,independent noise,Simulated organism,Synthetic protein 29,False,0.005457113136071712,0.0,100.0,33.333333333333336,36,0,1,0.0,,10,False,mean-abs-shap
twist_noise_061,peptide,Prevalence (%),55.00000000000001,52.5,-2.500000000000007,percentage points,0.0028366975762764922,4.2945564200636e-05,Noise peptide 61,independent noise,Simulated organism,Synthetic protein 34,False,0.0028366975762764922,0.0,100.0,33.333333333333336,37,0,1,0.0,,10,False,mean-abs-shap
twist_noise_064,peptide,Prevalence (%),27.500000000000004,25.0,-2.5000000000000036,percentage points,0.0022946136945392937,-0.0005003341473639011,Noise peptide 64,independent noise,Simulated organism,Synthetic protein 35,False,0.0022946136945392937,0.0,100.0,66.66666666666667,38,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_041,peptide,Prevalence (%),21.25,27.500000000000004,6.2500000000000036,percentage points,0.002228818432195112,0.0005717097723390907,Noise peptide 41,independent noise,Simulated organism,Synthetic protein 24,False,0.002228818432195112,0.0,100.0,66.66666666666667,39,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_009,peptide,Prevalence (%),32.5,26.25,-6.25,percentage points,0.0019213632098399104,0.00012248294078744947,Noise peptide 9,independent noise,Simulated organism,Synthetic protein 8,False,0.0019213632098399104,0.0,100.0,33.333333333333336,40,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_012,peptide,Prevalence (%),25.0,27.500000000000004,2.5000000000000036,percentage points,0.0015385299673653207,-0.0006852850070572458,Noise peptide 12,independent noise,Simulated organism,Synthetic protein 9,False,0.0015385299673653207,0.0,100.0,66.66666666666667,41,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_071,peptide,Prevalence (%),5.0,12.5,7.5,percentage points,0.0,0.0,Noise peptide 71,independent noise,Simulated organism,Synthetic protein 39,False,0.0,0.0,0.0,66.66666666666667,66,0,1,0.0,,10,False,mean-abs-shap
twist_noise_028,peptide,Prevalence (%),30.0,21.25,-8.75,percentage points,0.0,0.0,Noise peptide 28,independent noise,Simulated organism,Synthetic protein 17,False,0.0,0.0,0.0,66.66666666666667,74,0,1,0.0,,10,False,mean-abs-shap
twist_noise_031,peptide,Prevalence (%),47.5,43.75,-3.75,percentage points,0.0,0.0,Noise peptide 31,independent noise,Simulated organism,Synthetic protein 19,False,0.0,0.0,0.0,66.66666666666667,75,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_032,peptide,Prevalence (%),21.25,20.0,-1.25,percentage points,0.0,0.0,Noise peptide 32,independent noise,Simulated organism,Synthetic protein 19,False,0.0,0.0,0.0,66.66666666666667,59,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_072,peptide,Prevalence (%),35.0,21.25,-13.75,percentage points,0.0,0.0,Noise peptide 72,independent noise,Simulated organism,Synthetic protein 39,False,0.0,0.0,0.0,33.333333333333336,54,0,1,0.0,,10,False,mean-abs-shap
twist_noise_073,peptide,Prevalence (%),32.5,37.5,5.0,percentage points,0.0,0.0,Noise peptide 73,independent noise,Simulated organism,Synthetic protein 40,False,0.0,0.0,0.0,33.333333333333336,84,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_074,peptide,Prevalence (%),33.75,33.75,0.0,percentage points,0.0,0.0,Noise peptide 74,independent noise,Simulated organism,Synthetic protein 40,False,0.0,0.0,0.0,33.333333333333336,67,0,1,0.0,,10,False,mean-abs-shap
Smoking,binary clinical,Prevalence (%),27.500000000000004,33.75,6.2499999999999964,percentage points,0.0,0.0,,,,,,0.0,0.0,0.0,100.0,42,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_023,peptide,Prevalence (%),30.0,21.25,-8.75,percentage points,0.0,0.0,Noise peptide 23,independent noise,Simulated organism,Synthetic protein 15,False,0.0,0.0,0.0,66.66666666666667,58,0,1,0.0,,10,False,mean-abs-shap
twist_noise_001,peptide,Prevalence (%),51.24999999999999,51.24999999999999,0.0,percentage points,0.0,0.0,Noise peptide 1,independent noise,Simulated organism,Synthetic protein 4,False,0.0,0.0,0.0,33.333333333333336,68,0,1,0.0,,10,False,mean-abs-shap
twist_noise_004,peptide,Prevalence (%),45.0,37.5,-7.5,percentage points,0.0,0.0,Noise peptide 4,independent noise,Simulated organism,Synthetic protein 5,False,0.0,0.0,0.0,33.333333333333336,69,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_039,peptide,Prevalence (%),52.5,53.75,1.25,percentage points,0.0,0.0,Noise peptide 39,independent noise,Simulated organism,Synthetic protein 23,False,0.0,0.0,0.0,0.0,46,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_038,peptide,Prevalence (%),11.25,16.25,5.0,percentage points,0.0,0.0,Noise peptide 38,independent noise,Simulated organism,Synthetic protein 22,False,0.0,0.0,0.0,33.333333333333336,61,0,1,0.0,,10,False,mean-abs-shap
twist_noise_037,peptide,Prevalence (%),22.5,36.25,13.75,percentage points,0.0,0.0,Noise peptide 37,independent noise,Simulated organism,Synthetic protein 22,False,0.0,0.0,0.0,0.0,77,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_036,peptide,Prevalence (%),45.0,45.0,0.0,percentage points,0.0,0.0,Noise peptide 36,independent noise,Simulated organism,Synthetic protein 21,False,0.0,0.0,0.0,33.333333333333336,45,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_035,peptide,Prevalence (%),46.25,47.5,1.25,percentage points,0.0,0.0,Noise peptide 35,independent noise,Simulated organism,Synthetic protein 21,False,0.0,0.0,0.0,0.0,60,0,1,0.0,,10,False,mean-abs-shap
twist_noise_034,peptide,Prevalence (%),23.75,28.749999999999996,4.9999999999999964,percentage points,0.0,0.0,Noise peptide 34,independent noise,Simulated organism,Synthetic protein 20,False,0.0,0.0,0.0,0.0,76,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_033,peptide,Prevalence (%),26.25,30.0,3.75,percentage points,0.0,0.0,Noise peptide 33,independent noise,Simulated organism,Synthetic protein 20,False,0.0,0.0,0.0,0.0,44,0,1,0.0,,10,False,mean-abs-shap
twist_noise_040,peptide,Prevalence (%),46.25,52.5,6.25,percentage points,0.0,0.0,Noise peptide 40,independent noise,Simulated organism,Synthetic protein 23,False,0.0,0.0,0.0,0.0,78,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_050,peptide,Prevalence (%),17.5,22.5,5.0,percentage points,0.0,0.0,Noise peptide 50,independent noise,Simulated organism,Synthetic protein 28,False,0.0,0.0,0.0,33.333333333333336,62,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_048,peptide,Prevalence (%),28.749999999999996,25.0,-3.7499999999999964,percentage points,0.0,0.0,Noise peptide 48,independent noise,Simulated organism,Synthetic protein 27,False,0.0,0.0,0.0,33.333333333333336,49,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_053,peptide,Prevalence (%),32.5,32.5,0.0,percentage points,0.0,0.0,Noise peptide 53,independent noise,Simulated organism,Synthetic protein 30,False,0.0,0.0,0.0,0.0,63,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_054,peptide,Prevalence (%),15.0,11.25,-3.75,percentage points,0.0,0.0,Noise peptide 54,independent noise,Simulated organism,Synthetic protein 30,False,0.0,0.0,0.0,33.333333333333336,50,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_045,peptide,Prevalence (%),40.0,43.75,3.75,percentage points,0.0,0.0,Noise peptide 45,independent noise,Simulated organism,Synthetic protein 26,False,0.0,0.0,0.0,33.333333333333336,48,0,1,0.0,,10,False,mean-abs-shap
twist_noise_046,peptide,Prevalence (%),32.5,42.5,10.0,percentage points,0.0,0.0,Noise peptide 46,independent noise,Simulated organism,Synthetic protein 26,False,0.0,0.0,0.0,66.66666666666667,80,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_042,peptide,Prevalence (%),27.500000000000004,31.25,3.7499999999999964,percentage points,0.0,0.0,Noise peptide 42,independent noise,Simulated organism,Synthetic protein 24,False,0.0,0.0,0.0,33.333333333333336,47,0,1,0.0,,10,False,mean-abs-shap
twist_noise_043,peptide,Prevalence (%),50.0,41.25,-8.75,percentage points,0.0,0.0,Noise peptide 43,independent noise,Simulated organism,Synthetic protein 25,False,0.0,0.0,0.0,0.0,79,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_021,peptide,Prevalence (%),20.0,17.5,-2.5,percentage points,0.0,0.0,Noise peptide 21,independent noise,Simulated organism,Synthetic protein 14,False,0.0,0.0,0.0,0.0,43,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_020,peptide,Prevalence (%),18.75,13.750000000000002,-4.999999999999998,percentage points,0.0,0.0,Noise peptide 20,independent noise,Simulated organism,Synthetic protein 13,False,0.0,0.0,0.0,33.333333333333336,57,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_017,peptide,Prevalence (%),21.25,28.749999999999996,7.4999999999999964,percentage points,0.0,0.0,Noise peptide 17,independent noise,Simulated organism,Synthetic protein 12,False,0.0,0.0,0.0,66.66666666666667,56,0,1,0.0,,10,False,mean-abs-shap
twist_noise_016,peptide,Prevalence (%),33.75,27.500000000000004,-6.2499999999999964,percentage points,0.0,0.0,Noise peptide 16,independent noise,Simulated organism,Synthetic protein 11,False,0.0,0.0,0.0,0.0,72,0,1,0.0,,10,False,mean-abs-shap
twist_noise_058,peptide,Prevalence (%),25.0,25.0,0.0,percentage points,0.0,0.0,Noise peptide 58,independent noise,Simulated organism,Synthetic protein 32,False,0.0,0.0,0.0,33.333333333333336,81,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_057,peptide,Prevalence (%),21.25,17.5,-3.75,percentage points,0.0,0.0,Noise peptide 57,independent noise,Simulated organism,Synthetic protein 32,False,0.0,0.0,0.0,66.66666666666667,51,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_056,peptide,Prevalence (%),40.0,33.75,-6.25,percentage points,0.0,0.0,Noise peptide 56,independent noise,Simulated organism,Synthetic protein 31,False,0.0,0.0,0.0,0.0,64,0,1,0.0,,10,False,mean-abs-shap
twist_noise_022,peptide,Prevalence (%),13.750000000000002,16.25,2.4999999999999982,percentage points,0.0,0.0,Noise peptide 22,independent noise,Simulated organism,Synthetic protein 14,False,0.0,0.0,0.0,33.333333333333336,73,0,1,0.0,,10,False,mean-abs-shap
twist_noise_010,peptide,Prevalence (%),20.0,28.749999999999996,8.749999999999996,percentage points,0.0,0.0,Noise peptide 10,independent noise,Simulated organism,Synthetic protein 8,False,0.0,0.0,0.0,33.333333333333336,70,0,1,0.0,,10,False,mean-abs-shap
twist_noise_013,peptide,Prevalence (%),38.75,40.0,1.25,percentage points,0.0,0.0,Noise peptide 13,independent noise,Simulated organism,Synthetic protein 10,False,0.0,0.0,0.0,33.333333333333336,71,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_014,peptide,Prevalence (%),12.5,16.25,3.75,percentage points,0.0,0.0,Noise peptide 14,independent noise,Simulated organism,Synthetic protein 10,False,0.0,0.0,0.0,0.0,55,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_063,peptide,Prevalence (%),22.5,16.25,-6.25,percentage points,0.0,0.0,Noise peptide 63,independent noise,Simulated organism,Synthetic protein 35,False,0.0,0.0,0.0,33.333333333333336,52,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_065,peptide,Prevalence (%),18.75,21.25,2.5,percentage points,0.0,0.0,Noise peptide 65,independent noise,Simulated organism,Synthetic protein 36,False,0.0,0.0,0.0,66.66666666666667,65,0,1,0.0,,10,False,mean-abs-shap
twist_noise_067,peptide,Prevalence (%),15.0,10.0,-5.0,percentage points,0.0,0.0,Noise peptide 67,independent noise,Simulated organism,Synthetic protein 37,False,0.0,0.0,0.0,33.333333333333336,82,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_069,peptide,Prevalence (%),16.25,17.5,1.25,percentage points,0.0,0.0,Noise peptide 69,independent noise,Simulated organism,Synthetic protein 38,False,0.0,0.0,0.0,33.333333333333336,53,0,1,0.0,,10,False,mean-abs-shap
twist_noise_070,peptide,Prevalence (%),17.5,11.25,-6.25,percentage points,0.0,0.0,Noise peptide 70,independent noise,Simulated organism,Synthetic protein 38,False,0.0,0.0,0.0,33.333333333333336,83,0,1,0.0,,10,False,mean-abs-shap
