Feature,Feature type,Statistic,Control,Case,Difference,Difference unit,Mean |SHAP|,Mean SHAP,Description,Role,Species,Protein,is_demo_signal,Repeated-run mean |SHAP|,Run SD |SHAP|,Non-zero SHAP runs (%),Selection frequency (%),Top-k frequency rank,Top-k SHAP appearances,Top-k SHAP opportunities,Top-k SHAP frequency (%),Mean rank when in top K,Ranking top K,Displayed,Feature ranking method
corona2_noise_062,peptide,Prevalence (%),20.0,22.5,2.5,percentage points,0.0,0.0,Noise peptide 62,independent noise,Simulated organism,Synthetic protein 34,False,0.0,0.0,0.0,0.0,51,0,1,0.0,,10,False,mean-abs-shap
twist_noise_061,peptide,Prevalence (%),40.0,40.0,0.0,percentage points,0.0,0.0,Noise peptide 61,independent noise,Simulated organism,Synthetic protein 34,False,0.0,0.0,0.0,0.0,78,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_060,peptide,Prevalence (%),45.0,50.0,5.0,percentage points,0.0,0.0,Noise peptide 60,independent noise,Simulated organism,Synthetic protein 33,False,0.0,0.0,0.0,0.0,25,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_059,peptide,Prevalence (%),37.5,25.0,-12.5,percentage points,0.0,0.0,Noise peptide 59,independent noise,Simulated organism,Synthetic protein 33,False,0.0,0.0,0.0,0.0,50,0,1,0.0,,10,False,mean-abs-shap
twist_noise_037,peptide,Prevalence (%),22.5,17.5,-5.0,percentage points,0.0,0.0,Noise peptide 37,independent noise,Simulated organism,Synthetic protein 22,False,0.0,0.0,0.0,0.0,70,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_068,peptide,Prevalence (%),45.0,40.0,-5.0,percentage points,0.0,0.0,Noise peptide 68,independent noise,Simulated organism,Synthetic protein 37,False,0.0,0.0,0.0,0.0,53,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_015,peptide,Prevalence (%),60.0,50.0,-10.0,percentage points,0.0,0.0,Noise peptide 15,independent noise,Simulated organism,Synthetic protein 11,False,0.0,0.0,0.0,0.0,10,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_014,peptide,Prevalence (%),15.0,15.0,0.0,percentage points,0.0,0.0,Noise peptide 14,independent noise,Simulated organism,Synthetic protein 10,False,0.0,0.0,0.0,0.0,35,0,1,0.0,,10,False,mean-abs-shap
twist_noise_013,peptide,Prevalence (%),30.0,25.0,-5.0,percentage points,0.0,0.0,Noise peptide 13,independent noise,Simulated organism,Synthetic protein 10,False,0.0,0.0,0.0,0.0,62,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_012,peptide,Prevalence (%),32.5,22.5,-10.0,percentage points,0.0,0.0,Noise peptide 12,independent noise,Simulated organism,Synthetic protein 9,False,0.0,0.0,0.0,0.0,9,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_011,peptide,Prevalence (%),32.5,40.0,7.5,percentage points,0.0,0.0,Noise peptide 11,independent noise,Simulated organism,Synthetic protein 9,False,0.0,0.0,0.0,0.0,34,0,1,0.0,,10,False,mean-abs-shap
twist_noise_010,peptide,Prevalence (%),30.0,25.0,-5.0,percentage points,0.0,0.0,Noise peptide 10,independent noise,Simulated organism,Synthetic protein 8,False,0.0,0.0,0.0,0.0,61,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_009,peptide,Prevalence (%),30.0,42.5,12.5,percentage points,0.0,0.0,Noise peptide 9,independent noise,Simulated organism,Synthetic protein 8,False,0.0,0.0,0.0,0.0,8,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_008,peptide,Prevalence (%),45.0,47.5,2.5,percentage points,0.0,0.0,Noise peptide 8,independent noise,Simulated organism,Synthetic protein 7,False,0.0,0.0,0.0,0.0,33,0,1,0.0,,10,False,mean-abs-shap
twist_noise_007,peptide,Prevalence (%),35.0,17.5,-17.5,percentage points,0.0,0.0,Noise peptide 7,independent noise,Simulated organism,Synthetic protein 7,False,0.0,0.0,0.0,0.0,60,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_036,peptide,Prevalence (%),42.5,37.5,-5.0,percentage points,0.0,0.0,Noise peptide 36,independent noise,Simulated organism,Synthetic protein 21,False,0.0,0.0,0.0,0.0,17,0,1,0.0,,10,False,mean-abs-shap
twist_noise_004,peptide,Prevalence (%),45.0,57.49999999999999,12.499999999999993,percentage points,0.0,0.0,Noise peptide 4,independent noise,Simulated organism,Synthetic protein 5,False,0.0,0.0,0.0,0.0,59,0,1,0.0,,10,True,mean-abs-shap
agilent_noise_003,peptide,Prevalence (%),35.0,45.0,10.0,percentage points,0.0,0.0,Noise peptide 3,independent noise,Simulated organism,Synthetic protein 5,False,0.0,0.0,0.0,0.0,6,0,1,0.0,,10,True,mean-abs-shap
corona2_noise_002,peptide,Prevalence (%),37.5,27.500000000000004,-9.999999999999996,percentage points,0.0,0.0,Noise peptide 2,independent noise,Simulated organism,Synthetic protein 4,False,0.0,0.0,0.0,0.0,31,0,1,0.0,,10,True,mean-abs-shap
twist_noise_001,peptide,Prevalence (%),52.5,52.5,0.0,percentage points,0.0,0.0,Noise peptide 1,independent noise,Simulated organism,Synthetic protein 4,False,0.0,0.0,0.0,0.0,58,0,1,0.0,,10,True,mean-abs-shap
corona2_signal_06,peptide,Prevalence (%),100.0,0.0,-100.0,percentage points,0.0,0.0,Synthetic signal 6,engineered signal,Simulated organism,Synthetic protein 3,True,0.0,0.0,0.0,100.0,57,0,1,0.0,,10,True,mean-abs-shap
twist_signal_05,peptide,Prevalence (%),0.0,100.0,100.0,percentage points,0.0,0.0,Synthetic signal 5,engineered signal,Simulated organism,Synthetic protein 3,True,0.0,0.0,0.0,100.0,84,0,1,0.0,,10,True,mean-abs-shap
agilent_noise_006,peptide,Prevalence (%),30.0,20.0,-10.0,percentage points,0.0,0.0,Noise peptide 6,independent noise,Simulated organism,Synthetic protein 6,False,0.0,0.0,0.0,0.0,7,0,1,0.0,,10,False,mean-abs-shap
twist_noise_070,peptide,Prevalence (%),10.0,7.5,-2.5,percentage points,0.0,0.0,Noise peptide 70,independent noise,Simulated organism,Synthetic protein 38,False,0.0,0.0,0.0,0.0,81,0,1,0.0,,10,False,mean-abs-shap
agilent_signal_04,peptide,Prevalence (%),100.0,0.0,-100.0,percentage points,0.0,0.0,Synthetic signal 4,engineered signal,Simulated organism,Synthetic protein 2,True,0.0,0.0,0.0,100.0,30,0,1,0.0,,10,True,mean-abs-shap
corona2_signal_03,peptide,Prevalence (%),0.0,100.0,100.0,percentage points,0.0,0.0,Synthetic signal 3,engineered signal,Simulated organism,Synthetic protein 2,True,0.0,0.0,0.0,100.0,56,0,1,0.0,,10,True,mean-abs-shap
corona2_noise_005,peptide,Prevalence (%),45.0,40.0,-5.0,percentage points,0.0,0.0,Noise peptide 5,independent noise,Simulated organism,Synthetic protein 6,False,0.0,0.0,0.0,0.0,32,0,1,0.0,,10,False,mean-abs-shap
twist_signal_02,peptide,Prevalence (%),100.0,0.0,-100.0,percentage points,0.0,0.0,Synthetic signal 2,engineered signal,Simulated organism,Synthetic protein 1,True,0.0,0.0,0.0,100.0,83,0,1,0.0,,10,True,mean-abs-shap
corona2_noise_035,peptide,Prevalence (%),50.0,50.0,0.0,percentage points,0.0,0.0,Noise peptide 35,independent noise,Simulated organism,Synthetic protein 21,False,0.0,0.0,0.0,0.0,42,0,1,0.0,,10,False,mean-abs-shap
twist_noise_034,peptide,Prevalence (%),25.0,35.0,10.0,percentage points,0.0,0.0,Noise peptide 34,independent noise,Simulated organism,Synthetic protein 20,False,0.0,0.0,0.0,0.0,69,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_033,peptide,Prevalence (%),12.5,17.5,5.0,percentage points,0.0,0.0,Noise peptide 33,independent noise,Simulated organism,Synthetic protein 20,False,0.0,0.0,0.0,0.0,16,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_032,peptide,Prevalence (%),20.0,20.0,0.0,percentage points,0.0,0.0,Noise peptide 32,independent noise,Simulated organism,Synthetic protein 19,False,0.0,0.0,0.0,0.0,41,0,1,0.0,,10,False,mean-abs-shap
twist_noise_031,peptide,Prevalence (%),30.0,35.0,5.0,percentage points,0.0,0.0,Noise peptide 31,independent noise,Simulated organism,Synthetic protein 19,False,0.0,0.0,0.0,0.0,68,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_030,peptide,Prevalence (%),25.0,32.5,7.5,percentage points,0.0,0.0,Noise peptide 30,independent noise,Simulated organism,Synthetic protein 18,False,0.0,0.0,0.0,0.0,15,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_029,peptide,Prevalence (%),50.0,30.0,-20.0,percentage points,0.0,0.0,Noise peptide 29,independent noise,Simulated organism,Synthetic protein 18,False,0.0,0.0,0.0,0.0,40,0,1,0.0,,10,False,mean-abs-shap
twist_noise_028,peptide,Prevalence (%),25.0,25.0,0.0,percentage points,0.0,0.0,Noise peptide 28,independent noise,Simulated organism,Synthetic protein 17,False,0.0,0.0,0.0,0.0,67,0,1,0.0,,10,False,mean-abs-shap
twist_noise_016,peptide,Prevalence (%),27.500000000000004,32.5,4.9999999999999964,percentage points,0.0,0.0,Noise peptide 16,independent noise,Simulated organism,Synthetic protein 11,False,0.0,0.0,0.0,0.0,63,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_026,peptide,Prevalence (%),40.0,62.5,22.5,percentage points,0.0,0.0,Noise peptide 26,independent noise,Simulated organism,Synthetic protein 16,False,0.0,0.0,0.0,0.0,39,0,1,0.0,,10,False,mean-abs-shap
twist_noise_025,peptide,Prevalence (%),25.0,27.500000000000004,2.5000000000000036,percentage points,0.0,0.0,Noise peptide 25,independent noise,Simulated organism,Synthetic protein 16,False,0.0,0.0,0.0,0.0,66,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_024,peptide,Prevalence (%),22.5,15.0,-7.5,percentage points,0.0,0.0,Noise peptide 24,independent noise,Simulated organism,Synthetic protein 15,False,0.0,0.0,0.0,0.0,13,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_023,peptide,Prevalence (%),42.5,20.0,-22.5,percentage points,0.0,0.0,Noise peptide 23,independent noise,Simulated organism,Synthetic protein 15,False,0.0,0.0,0.0,0.0,38,0,1,0.0,,10,False,mean-abs-shap
twist_noise_022,peptide,Prevalence (%),12.5,15.0,2.5,percentage points,0.0,0.0,Noise peptide 22,independent noise,Simulated organism,Synthetic protein 14,False,0.0,0.0,0.0,0.0,65,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_021,peptide,Prevalence (%),32.5,27.500000000000004,-4.9999999999999964,percentage points,0.0,0.0,Noise peptide 21,independent noise,Simulated organism,Synthetic protein 14,False,0.0,0.0,0.0,0.0,12,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_020,peptide,Prevalence (%),15.0,15.0,0.0,percentage points,0.0,0.0,Noise peptide 20,independent noise,Simulated organism,Synthetic protein 13,False,0.0,0.0,0.0,0.0,37,0,1,0.0,,10,False,mean-abs-shap
twist_noise_019,peptide,Prevalence (%),10.0,15.0,5.0,percentage points,0.0,0.0,Noise peptide 19,independent noise,Simulated organism,Synthetic protein 13,False,0.0,0.0,0.0,0.0,64,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_018,peptide,Prevalence (%),37.5,55.00000000000001,17.500000000000007,percentage points,0.0,0.0,Noise peptide 18,independent noise,Simulated organism,Synthetic protein 12,False,0.0,0.0,0.0,0.0,11,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_017,peptide,Prevalence (%),20.0,22.5,2.5,percentage points,0.0,0.0,Noise peptide 17,independent noise,Simulated organism,Synthetic protein 12,False,0.0,0.0,0.0,0.0,36,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_027,peptide,Prevalence (%),25.0,45.0,20.0,percentage points,0.0,0.0,Noise peptide 27,independent noise,Simulated organism,Synthetic protein 17,False,0.0,0.0,0.0,0.0,14,0,1,0.0,,10,False,mean-abs-shap
