Feature,Feature type,Statistic,Control,Case,Difference,Difference unit,Mean |SHAP|,Mean SHAP,Description,Role,Species,Protein,is_demo_signal,Repeated-run mean |SHAP|,Run SD |SHAP|,Non-zero SHAP runs (%),Selection frequency (%),Top-k frequency rank,Top-k SHAP appearances,Top-k SHAP opportunities,Top-k SHAP frequency (%),Mean rank when in top K,Ranking top K,Displayed,Feature ranking method
agilent_noise_072,peptide,Prevalence (%),35.0,21.25,-13.75,percentage points,0.00836416182690008,0.0007897692619206372,Noise peptide 72,independent noise,Simulated organism,Synthetic protein 39,False,0.00836416182690008,0.0013040055041615747,100.0,77.77777777777777,14,0,3,0.0,,10,False,top-k-frequency
corona2_noise_011,peptide,Prevalence (%),38.75,47.5,8.75,percentage points,0.0072906242360876025,-0.0002481710410809558,Noise peptide 11,independent noise,Simulated organism,Synthetic protein 9,False,0.0072906242360876025,0.001422610904972758,100.0,88.88888888888889,15,0,3,0.0,,10,False,top-k-frequency
agilent_noise_066,peptide,Prevalence (%),58.75,47.5,-11.25,percentage points,0.00669426008973911,0.00021997092005690547,Noise peptide 66,independent noise,Simulated organism,Synthetic protein 36,False,0.00669426008973911,0.0009382234291863704,100.0,66.66666666666667,16,0,3,0.0,,10,False,top-k-frequency
twist_noise_007,peptide,Prevalence (%),38.75,27.500000000000004,-11.249999999999996,percentage points,0.006067806586682351,-0.0003676994125982462,Noise peptide 7,independent noise,Simulated organism,Synthetic protein 7,False,0.006067806586682351,0.0005286565916973186,100.0,66.66666666666667,17,0,3,0.0,,10,False,top-k-frequency
corona2_noise_005,peptide,Prevalence (%),40.0,46.25,6.25,percentage points,0.006061475341679938,-0.0007044218135681705,Noise peptide 5,independent noise,Simulated organism,Synthetic protein 6,False,0.006061475341679938,0.001292038278370508,100.0,77.77777777777777,18,0,3,0.0,,10,False,top-k-frequency
twist_noise_028,peptide,Prevalence (%),30.0,21.25,-8.75,percentage points,0.005721242659326595,0.0012072757472859617,Noise peptide 28,independent noise,Simulated organism,Synthetic protein 17,False,0.005721242659326595,0.0003683480478171839,100.0,88.88888888888889,19,0,3,0.0,,10,False,top-k-frequency
twist_noise_037,peptide,Prevalence (%),22.5,36.25,13.75,percentage points,0.005686115124154567,-2.5450205201288248e-05,Noise peptide 37,independent noise,Simulated organism,Synthetic protein 22,False,0.005686115124154567,0.0016393975238285711,100.0,55.55555555555556,20,0,3,0.0,,10,False,top-k-frequency
corona2_noise_059,peptide,Prevalence (%),41.25,31.25,-10.0,percentage points,0.005428702910493472,0.00033634977531787045,Noise peptide 59,independent noise,Simulated organism,Synthetic protein 33,False,0.005428702910493472,0.002015351933302076,100.0,66.66666666666667,21,0,3,0.0,,10,False,top-k-frequency
corona2_noise_068,peptide,Prevalence (%),43.75,53.75,10.0,percentage points,0.00524681806080655,-0.0004959927838784259,Noise peptide 68,independent noise,Simulated organism,Synthetic protein 37,False,0.00524681806080655,0.0008458144733511156,100.0,55.55555555555556,22,0,3,0.0,,10,False,top-k-frequency
agilent_noise_051,peptide,Prevalence (%),50.0,43.75,-6.25,percentage points,0.0052414141600034036,-0.0009197237555653283,Noise peptide 51,independent noise,Simulated organism,Synthetic protein 29,False,0.0052414141600034036,0.0003402734936152682,100.0,77.77777777777777,23,0,3,0.0,,10,False,top-k-frequency
twist_noise_046,peptide,Prevalence (%),32.5,42.5,10.0,percentage points,0.005096504385210309,0.0001157678991032412,Noise peptide 46,independent noise,Simulated organism,Synthetic protein 26,False,0.005096504385210309,0.0023127268323277802,100.0,44.44444444444444,24,0,3,0.0,,10,False,top-k-frequency
corona2_noise_008,peptide,Prevalence (%),52.5,53.75,1.25,percentage points,0.004879874554956662,-0.00033229486072866316,Noise peptide 8,independent noise,Simulated organism,Synthetic protein 7,False,0.004879874554956662,0.004555153853216541,100.0,55.55555555555556,25,0,3,0.0,,10,False,top-k-frequency
twist_noise_055,peptide,Prevalence (%),42.5,32.5,-10.0,percentage points,0.004633890620801733,0.0006532752467768741,Noise peptide 55,independent noise,Simulated organism,Synthetic protein 31,False,0.004633890620801733,0.0019438360722628546,100.0,77.77777777777777,26,0,3,0.0,,10,False,top-k-frequency
agilent_noise_015,peptide,Prevalence (%),53.75,48.75,-5.0,percentage points,0.004523183462707361,0.00011940355104156552,Noise peptide 15,independent noise,Simulated organism,Synthetic protein 11,False,0.004523183462707361,0.0003055246809491495,100.0,77.77777777777777,27,0,3,0.0,,10,False,top-k-frequency
twist_noise_025,peptide,Prevalence (%),13.750000000000002,20.0,6.249999999999998,percentage points,0.004430764121064343,-0.0010050341046333353,Noise peptide 25,independent noise,Simulated organism,Synthetic protein 16,False,0.004430764121064343,0.0005259882902851147,100.0,88.88888888888889,28,0,3,0.0,,10,False,top-k-frequency
agilent_noise_060,peptide,Prevalence (%),32.5,37.5,5.0,percentage points,0.00442328114495289,0.00024397846768929734,Noise peptide 60,independent noise,Simulated organism,Synthetic protein 33,False,0.00442328114495289,0.0013130463399467784,100.0,88.88888888888889,29,0,3,0.0,,10,False,top-k-frequency
Sex,binary clinical,Prevalence (%),52.5,53.75,1.25,percentage points,0.004297888011742744,0.00040363168484749376,,,,,,0.004297888011742744,0.0012430069022939577,100.0,100.0,30,0,3,0.0,,10,False,top-k-frequency
Smoking,binary clinical,Prevalence (%),27.500000000000004,33.75,6.2499999999999964,percentage points,0.004080520505181177,-6.095065845997324e-05,,,,,,0.004080520505181177,0.001957108310463046,100.0,100.0,31,0,3,0.0,,10,False,top-k-frequency
corona2_noise_002,peptide,Prevalence (%),45.0,36.25,-8.75,percentage points,0.004024962339518287,-0.00015479997226176958,Noise peptide 2,independent noise,Simulated organism,Synthetic protein 4,False,0.004024962339518287,0.0015937813334073814,100.0,77.77777777777777,32,0,3,0.0,,10,False,top-k-frequency
corona2_noise_023,peptide,Prevalence (%),30.0,21.25,-8.75,percentage points,0.0038399367790894496,2.624964397473135e-05,Noise peptide 23,independent noise,Simulated organism,Synthetic protein 15,False,0.0038399367790894496,0.001309226601637935,100.0,55.55555555555556,33,0,3,0.0,,10,False,top-k-frequency
agilent_noise_009,peptide,Prevalence (%),32.5,26.25,-6.25,percentage points,0.003817154323412645,0.0008027009704199359,Noise peptide 9,independent noise,Simulated organism,Synthetic protein 8,False,0.003817154323412645,0.000592135235316443,100.0,33.333333333333336,34,0,3,0.0,,10,False,top-k-frequency
agilent_noise_027,peptide,Prevalence (%),35.0,28.749999999999996,-6.2500000000000036,percentage points,0.00374269433461024,9.862934214299266e-05,Noise peptide 27,independent noise,Simulated organism,Synthetic protein 17,False,0.00374269433461024,0.0023626550444735567,100.0,55.55555555555556,35,0,3,0.0,,10,False,top-k-frequency
corona2_noise_062,peptide,Prevalence (%),40.0,30.0,-10.0,percentage points,0.0037402394567683673,-0.00023476472042954717,Noise peptide 62,independent noise,Simulated organism,Synthetic protein 34,False,0.0037402394567683673,0.0013737022097371182,100.0,44.44444444444444,36,0,3,0.0,,10,False,top-k-frequency
agilent_noise_048,peptide,Prevalence (%),28.749999999999996,25.0,-3.7499999999999964,percentage points,0.0035122304207684924,0.00028012465948877894,Noise peptide 48,independent noise,Simulated organism,Synthetic protein 27,False,0.0035122304207684924,0.0007995434451960179,100.0,77.77777777777777,37,0,3,0.0,,10,False,top-k-frequency
twist_noise_070,peptide,Prevalence (%),17.5,11.25,-6.25,percentage points,0.0034299214010920075,0.0005690434261515313,Noise peptide 70,independent noise,Simulated organism,Synthetic protein 38,False,0.0034299214010920075,0.001481529904760206,100.0,55.55555555555556,38,0,3,0.0,,10,False,top-k-frequency
twist_noise_004,peptide,Prevalence (%),45.0,37.5,-7.5,percentage points,0.0033454114965880883,0.0002783737112221392,Noise peptide 4,independent noise,Simulated organism,Synthetic protein 5,False,0.0033454114965880883,0.0022764140665031967,100.0,55.55555555555556,39,0,3,0.0,,10,False,top-k-frequency
twist_noise_049,peptide,Prevalence (%),36.25,37.5,1.25,percentage points,0.0033124036074370345,0.00035992766186845296,Noise peptide 49,independent noise,Simulated organism,Synthetic protein 28,False,0.0033124036074370345,0.0021333402185137454,100.0,55.55555555555556,40,0,3,0.0,,10,False,top-k-frequency
agilent_noise_018,peptide,Prevalence (%),57.49999999999999,52.5,-4.999999999999993,percentage points,0.0032131639521651386,-0.00016639996159047033,Noise peptide 18,independent noise,Simulated organism,Synthetic protein 12,False,0.0032131639521651386,0.0007896598580864782,100.0,66.66666666666667,41,0,3,0.0,,10,False,top-k-frequency
agilent_noise_039,peptide,Prevalence (%),52.5,53.75,1.25,percentage points,0.0030197768595647046,0.00015686885224268086,Noise peptide 39,independent noise,Simulated organism,Synthetic protein 23,False,0.0030197768595647046,0.0016713457850713591,100.0,55.55555555555556,42,0,3,0.0,,10,False,top-k-frequency
corona2_noise_020,peptide,Prevalence (%),18.75,13.750000000000002,-4.999999999999998,percentage points,0.0029926363236578725,0.00046462336691269895,Noise peptide 20,independent noise,Simulated organism,Synthetic protein 13,False,0.0029926363236578725,0.0004897462220850616,100.0,77.77777777777777,43,0,3,0.0,,10,False,top-k-frequency
corona2_noise_050,peptide,Prevalence (%),17.5,22.5,5.0,percentage points,0.0029674906123282256,-3.229534489342337e-05,Noise peptide 50,independent noise,Simulated organism,Synthetic protein 28,False,0.0029674906123282256,0.000776084185378375,100.0,77.77777777777777,44,0,3,0.0,,10,False,top-k-frequency
agilent_noise_030,peptide,Prevalence (%),40.0,33.75,-6.25,percentage points,0.002923152982523316,-0.00035706890426421715,Noise peptide 30,independent noise,Simulated organism,Synthetic protein 18,False,0.002923152982523316,0.002043880545653697,100.0,55.55555555555556,45,0,3,0.0,,10,False,top-k-frequency
twist_noise_013,peptide,Prevalence (%),38.75,40.0,1.25,percentage points,0.002836607768345199,2.648746475818477e-05,Noise peptide 13,independent noise,Simulated organism,Synthetic protein 10,False,0.002836607768345199,0.0027450367088999077,100.0,66.66666666666667,46,0,3,0.0,,10,False,top-k-frequency
twist_noise_019,peptide,Prevalence (%),20.0,17.5,-2.5,percentage points,0.0028312022268304794,0.00020535036100243582,Noise peptide 19,independent noise,Simulated organism,Synthetic protein 13,False,0.0028312022268304794,0.0006544384746189741,100.0,66.66666666666667,47,0,3,0.0,,10,False,top-k-frequency
corona2_noise_071,peptide,Prevalence (%),5.0,12.5,7.5,percentage points,0.0027986709808289407,-0.0007704865931981318,Noise peptide 71,independent noise,Simulated organism,Synthetic protein 39,False,0.0027986709808289407,0.000297433817881352,100.0,44.44444444444444,48,0,3,0.0,,10,False,top-k-frequency
agilent_noise_003,peptide,Prevalence (%),63.74999999999999,56.25,-7.499999999999993,percentage points,0.002738100624265398,-0.00027114504329677706,Noise peptide 3,independent noise,Simulated organism,Synthetic protein 5,False,0.002738100624265398,0.003597522929258313,66.66666666666666,33.333333333333336,49,0,3,0.0,,10,False,top-k-frequency
twist_noise_073,peptide,Prevalence (%),32.5,37.5,5.0,percentage points,0.002642951655974019,0.00022988347374511717,Noise peptide 73,independent noise,Simulated organism,Synthetic protein 40,False,0.002642951655974019,0.0022614308271494336,100.0,44.44444444444444,50,0,3,0.0,,10,False,top-k-frequency
corona2_noise_038,peptide,Prevalence (%),11.25,16.25,5.0,percentage points,0.0025489510790033063,-9.200931793417243e-05,Noise peptide 38,independent noise,Simulated organism,Synthetic protein 22,False,0.0025489510790033063,0.0007021996890049044,100.0,33.333333333333336,51,0,3,0.0,,10,False,top-k-frequency
agilent_noise_036,peptide,Prevalence (%),45.0,45.0,0.0,percentage points,0.002204148290188185,-6.093564856771253e-05,Noise peptide 36,independent noise,Simulated organism,Synthetic protein 21,False,0.002204148290188185,0.0020957607642000478,66.66666666666666,33.333333333333336,52,0,3,0.0,,10,False,top-k-frequency
twist_noise_064,peptide,Prevalence (%),27.500000000000004,25.0,-2.5000000000000036,percentage points,0.0020960811796917216,0.00032769609799026286,Noise peptide 64,independent noise,Simulated organism,Synthetic protein 35,False,0.0020960811796917216,0.001056082565074716,100.0,33.333333333333336,53,0,3,0.0,,10,False,top-k-frequency
corona2_noise_047,peptide,Prevalence (%),47.5,43.75,-3.75,percentage points,0.002043359052433158,-7.586637659978216e-05,Noise peptide 47,independent noise,Simulated organism,Synthetic protein 27,False,0.002043359052433158,0.0022944424385225493,66.66666666666666,44.44444444444444,54,0,3,0.0,,10,False,top-k-frequency
agilent_noise_012,peptide,Prevalence (%),25.0,27.500000000000004,2.5000000000000036,percentage points,0.0020145352824559866,0.00028248306044262794,Noise peptide 12,independent noise,Simulated organism,Synthetic protein 9,False,0.0020145352824559866,0.0006512548823317522,100.0,55.55555555555556,55,0,3,0.0,,10,False,top-k-frequency
twist_noise_016,peptide,Prevalence (%),33.75,27.500000000000004,-6.2499999999999964,percentage points,0.0019697288696006866,-7.49888640584413e-05,Noise peptide 16,independent noise,Simulated organism,Synthetic protein 11,False,0.0019697288696006866,0.0034116704792836014,33.33333333333333,33.333333333333336,56,0,3,0.0,,10,False,top-k-frequency
agilent_noise_069,peptide,Prevalence (%),16.25,17.5,1.25,percentage points,0.0019440458038779004,-0.00047436326146124924,Noise peptide 69,independent noise,Simulated organism,Synthetic protein 38,False,0.0019440458038779004,0.001952419532239782,66.66666666666666,44.44444444444444,57,0,3,0.0,,10,False,top-k-frequency
corona2_noise_074,peptide,Prevalence (%),33.75,33.75,0.0,percentage points,0.0018023375306572276,2.0710014278499546e-05,Noise peptide 74,independent noise,Simulated organism,Synthetic protein 40,False,0.0018023375306572276,0.0011467758468997806,100.0,44.44444444444444,58,0,3,0.0,,10,False,top-k-frequency
twist_noise_010,peptide,Prevalence (%),20.0,28.749999999999996,8.749999999999996,percentage points,0.0017302420569333947,-0.000133635437063955,Noise peptide 10,independent noise,Simulated organism,Synthetic protein 8,False,0.0017302420569333947,0.0019789428370349756,66.66666666666666,44.44444444444444,59,0,3,0.0,,10,False,top-k-frequency
agilent_noise_054,peptide,Prevalence (%),15.0,11.25,-3.75,percentage points,0.0016887071682863053,0.0003754546334202628,Noise peptide 54,independent noise,Simulated organism,Synthetic protein 30,False,0.0016887071682863053,0.0007593701244656689,100.0,44.44444444444444,60,0,3,0.0,,10,False,top-k-frequency
twist_noise_001,peptide,Prevalence (%),51.24999999999999,51.24999999999999,0.0,percentage points,0.0016652584757175534,-0.00012527068478683872,Noise peptide 1,independent noise,Simulated organism,Synthetic protein 4,False,0.0016652584757175534,0.0006527884768567324,100.0,55.55555555555556,61,0,3,0.0,,10,False,top-k-frequency
twist_noise_061,peptide,Prevalence (%),55.00000000000001,52.5,-2.500000000000007,percentage points,0.0016435691332266243,-8.465622344473344e-05,Noise peptide 61,independent noise,Simulated organism,Synthetic protein 34,False,0.0016435691332266243,0.0007211506685626972,100.0,44.44444444444444,62,0,3,0.0,,10,False,top-k-frequency
corona2_noise_053,peptide,Prevalence (%),32.5,32.5,0.0,percentage points,0.001562240601049804,0.0002978094841655553,Noise peptide 53,independent noise,Simulated organism,Synthetic protein 30,False,0.001562240601049804,0.0006960803446779833,100.0,55.55555555555556,63,0,3,0.0,,10,False,top-k-frequency
corona2_noise_017,peptide,Prevalence (%),21.25,28.749999999999996,7.4999999999999964,percentage points,0.0015483350517392417,-2.6368602318703603e-05,Noise peptide 17,independent noise,Simulated organism,Synthetic protein 12,False,0.0015483350517392417,0.0015141298884745183,66.66666666666666,22.22222222222222,64,0,3,0.0,,10,False,top-k-frequency
agilent_noise_063,peptide,Prevalence (%),22.5,16.25,-6.25,percentage points,0.0015374140470660175,7.748878328207268e-05,Noise peptide 63,independent noise,Simulated organism,Synthetic protein 35,False,0.0015374140470660175,0.0007476182318434858,100.0,55.55555555555556,65,0,3,0.0,,10,False,top-k-frequency
twist_noise_031,peptide,Prevalence (%),47.5,43.75,-3.75,percentage points,0.0013887702981560913,-0.00015786130197131346,Noise peptide 31,independent noise,Simulated organism,Synthetic protein 19,False,0.0013887702981560913,0.001528277152278622,66.66666666666666,22.22222222222222,66,0,3,0.0,,10,False,top-k-frequency
agilent_noise_021,peptide,Prevalence (%),20.0,17.5,-2.5,percentage points,0.0013144518401106131,-0.00010269961381364004,Noise peptide 21,independent noise,Simulated organism,Synthetic protein 14,False,0.0013144518401106131,0.001276008110217481,66.66666666666666,33.333333333333336,67,0,3,0.0,,10,False,top-k-frequency
corona2_noise_026,peptide,Prevalence (%),51.24999999999999,61.25000000000001,10.000000000000014,percentage points,0.001281096335870869,-0.00013233158546805844,Noise peptide 26,independent noise,Simulated organism,Synthetic protein 16,False,0.001281096335870869,0.000614049412346152,100.0,33.333333333333336,68,0,3,0.0,,10,False,top-k-frequency
twist_noise_058,peptide,Prevalence (%),25.0,25.0,0.0,percentage points,0.001251822388721563,-0.0005446553774751437,Noise peptide 58,independent noise,Simulated organism,Synthetic protein 32,False,0.001251822388721563,0.0009059860164868646,100.0,44.44444444444444,69,0,3,0.0,,10,False,top-k-frequency
twist_noise_034,peptide,Prevalence (%),23.75,28.749999999999996,4.9999999999999964,percentage points,0.0011467974138372832,4.996437345342103e-05,Noise peptide 34,independent noise,Simulated organism,Synthetic protein 20,False,0.0011467974138372832,0.001490294973410499,66.66666666666666,33.333333333333336,70,0,3,0.0,,10,False,top-k-frequency
corona2_noise_032,peptide,Prevalence (%),21.25,20.0,-1.25,percentage points,0.0011352021670829,-0.0002471823511539143,Noise peptide 32,independent noise,Simulated organism,Synthetic protein 19,False,0.0011352021670829,0.0010109776657680138,66.66666666666666,33.333333333333336,71,0,3,0.0,,10,False,top-k-frequency
twist_noise_067,peptide,Prevalence (%),15.0,10.0,-5.0,percentage points,0.0010540435915248946,0.0003994615148841354,Noise peptide 67,independent noise,Simulated organism,Synthetic protein 37,False,0.0010540435915248946,0.0003949330574291814,100.0,33.333333333333336,72,0,3,0.0,,10,False,top-k-frequency
corona2_noise_065,peptide,Prevalence (%),18.75,21.25,2.5,percentage points,0.0010028972292099177,0.00033613477556927843,Noise peptide 65,independent noise,Simulated organism,Synthetic protein 36,False,0.0010028972292099177,0.0010807048121358094,66.66666666666666,33.333333333333336,73,0,3,0.0,,10,False,top-k-frequency
twist_noise_040,peptide,Prevalence (%),46.25,52.5,6.25,percentage points,0.0009760927753609113,0.00025599293808094503,Noise peptide 40,independent noise,Simulated organism,Synthetic protein 23,False,0.0009760927753609113,0.0016906422798260133,33.33333333333333,22.22222222222222,74,0,3,0.0,,10,False,top-k-frequency
corona2_noise_035,peptide,Prevalence (%),46.25,47.5,1.25,percentage points,0.0009572519152768931,9.104691284604002e-05,Noise peptide 35,independent noise,Simulated organism,Synthetic protein 21,False,0.0009572519152768931,0.0016580089529021973,33.33333333333333,22.22222222222222,75,0,3,0.0,,10,False,top-k-frequency
agilent_noise_042,peptide,Prevalence (%),27.500000000000004,31.25,3.7499999999999964,percentage points,0.0009428916281401446,-0.0003051780201143745,Noise peptide 42,independent noise,Simulated organism,Synthetic protein 24,False,0.0009428916281401446,0.0004896228107851262,100.0,33.333333333333336,76,0,3,0.0,,10,False,top-k-frequency
corona2_noise_056,peptide,Prevalence (%),40.0,33.75,-6.25,percentage points,0.0007457715261808043,-0.00036691946828028055,Noise peptide 56,independent noise,Simulated organism,Synthetic protein 31,False,0.0007457715261808043,0.0006546015038718916,66.66666666666666,22.22222222222222,77,0,3,0.0,,10,False,top-k-frequency
corona2_noise_041,peptide,Prevalence (%),21.25,27.500000000000004,6.2500000000000036,percentage points,0.0006829538064494696,-0.000102224375024472,Noise peptide 41,independent noise,Simulated organism,Synthetic protein 24,False,0.0006829538064494696,0.00022924031000085514,100.0,33.333333333333336,78,0,3,0.0,,10,False,top-k-frequency
corona2_noise_014,peptide,Prevalence (%),12.5,16.25,3.75,percentage points,0.0006655982093229126,2.899437387646176e-06,Noise peptide 14,independent noise,Simulated organism,Synthetic protein 10,False,0.0006655982093229126,0.0007897572214227622,66.66666666666666,22.22222222222222,79,0,3,0.0,,10,False,top-k-frequency
agilent_noise_057,peptide,Prevalence (%),21.25,17.5,-3.75,percentage points,0.00047971400654524726,0.00012375224421509973,Noise peptide 57,independent noise,Simulated organism,Synthetic protein 32,False,0.00047971400654524726,0.00042426317105339847,66.66666666666666,22.22222222222222,80,0,3,0.0,,10,False,top-k-frequency
agilent_noise_045,peptide,Prevalence (%),40.0,43.75,3.75,percentage points,0.0004212995485213631,0.0001289396679459244,Noise peptide 45,independent noise,Simulated organism,Synthetic protein 26,False,0.0004212995485213631,0.0003726440303424251,66.66666666666666,22.22222222222222,81,0,3,0.0,,10,False,top-k-frequency
twist_noise_022,peptide,Prevalence (%),13.750000000000002,16.25,2.4999999999999982,percentage points,0.00040008575092836257,-6.814285606896329e-05,Noise peptide 22,independent noise,Simulated organism,Synthetic protein 14,False,0.00040008575092836257,0.0006929688479922711,33.33333333333333,11.11111111111111,82,0,3,0.0,,10,False,top-k-frequency
agilent_noise_033,peptide,Prevalence (%),26.25,30.0,3.75,percentage points,0.00023061238151631154,-4.156661741159642e-05,Noise peptide 33,independent noise,Simulated organism,Synthetic protein 20,False,0.00023061238151631154,0.0003994323616407094,33.33333333333333,11.11111111111111,83,0,3,0.0,,10,False,top-k-frequency
twist_noise_043,peptide,Prevalence (%),50.0,41.25,-8.75,percentage points,0.0,0.0,Noise peptide 43,independent noise,Simulated organism,Synthetic protein 25,False,0.0,0.0,0.0,0.0,84,0,3,0.0,,10,False,top-k-frequency
