Feature,Feature type,Statistic,Control,Case,Difference,Difference unit,Mean |SHAP|,Mean SHAP,Description,Role,Species,Protein,is_demo_signal,Repeated-run mean |SHAP|,Run SD |SHAP|,Non-zero SHAP runs (%),Selection frequency (%),Top-k frequency rank,Top-k SHAP appearances,Top-k SHAP opportunities,Top-k SHAP frequency (%),Mean rank when in top K,Ranking top K,Displayed,Feature ranking method
agilent_noise_027,peptide,Prevalence (%),35.0,28.749999999999996,-6.2500000000000036,percentage points,0.005020856101979552,0.00017974271094005844,Noise peptide 27,independent noise,Simulated organism,Synthetic protein 17,False,0.005020856101979552,0.0,100.0,66.66666666666667,30,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_048,peptide,Prevalence (%),28.749999999999996,25.0,-3.7499999999999964,percentage points,0.004425422426251794,0.00029615364582046813,Noise peptide 48,independent noise,Simulated organism,Synthetic protein 27,False,0.004425422426251794,0.0,100.0,66.66666666666667,31,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_068,peptide,Prevalence (%),43.75,53.75,10.0,percentage points,0.00440434811315982,-0.0008189101059875937,Noise peptide 68,independent noise,Simulated organism,Synthetic protein 37,False,0.00440434811315982,0.0,100.0,66.66666666666667,32,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_015,peptide,Prevalence (%),53.75,48.75,-5.0,percentage points,0.004190493562757299,-0.000704888391762821,Noise peptide 15,independent noise,Simulated organism,Synthetic protein 11,False,0.004190493562757299,0.0,100.0,100.0,33,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_030,peptide,Prevalence (%),40.0,33.75,-6.25,percentage points,0.004164920651794499,0.00034555888110222865,Noise peptide 30,independent noise,Simulated organism,Synthetic protein 18,False,0.004164920651794499,0.0,100.0,66.66666666666667,34,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_069,peptide,Prevalence (%),16.25,17.5,1.25,percentage points,0.00390473268523046,-0.0013747321004959272,Noise peptide 69,independent noise,Simulated organism,Synthetic protein 38,False,0.00390473268523046,0.0,100.0,66.66666666666667,35,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_050,peptide,Prevalence (%),17.5,22.5,5.0,percentage points,0.0038192403634679704,0.0001031953026300398,Noise peptide 50,independent noise,Simulated organism,Synthetic protein 28,False,0.0038192403634679704,0.0,100.0,100.0,36,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_009,peptide,Prevalence (%),32.5,26.25,-6.25,percentage points,0.003673374133478254,0.0006251398846047896,Noise peptide 9,independent noise,Simulated organism,Synthetic protein 8,False,0.003673374133478254,0.0,100.0,33.333333333333336,37,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_020,peptide,Prevalence (%),18.75,13.750000000000002,-4.999999999999998,percentage points,0.003529163665904433,0.00046732154222587415,Noise peptide 20,independent noise,Simulated organism,Synthetic protein 13,False,0.003529163665904433,0.0,100.0,66.66666666666667,38,0,1,0.0,,10,False,mean-abs-shap
twist_noise_019,peptide,Prevalence (%),20.0,17.5,-2.5,percentage points,0.0034147078172446594,0.0002713923922716066,Noise peptide 19,independent noise,Simulated organism,Synthetic protein 13,False,0.0034147078172446594,0.0,100.0,66.66666666666667,39,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_018,peptide,Prevalence (%),57.49999999999999,52.5,-4.999999999999993,percentage points,0.003265746526554287,0.00015664715911747028,Noise peptide 18,independent noise,Simulated organism,Synthetic protein 12,False,0.003265746526554287,0.0,100.0,33.333333333333336,40,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_008,peptide,Prevalence (%),52.5,53.75,1.25,percentage points,0.003117300287891649,-0.0008010305332685917,Noise peptide 8,independent noise,Simulated organism,Synthetic protein 7,False,0.003117300287891649,0.0,100.0,66.66666666666667,41,0,1,0.0,,10,False,mean-abs-shap
Sex,binary clinical,Prevalence (%),52.5,53.75,1.25,percentage points,0.0031070311880613557,-0.0005963913722807073,,,,,,0.0031070311880613557,0.0,100.0,100.0,42,0,1,0.0,,10,False,mean-abs-shap
twist_noise_031,peptide,Prevalence (%),47.5,43.75,-3.75,percentage points,0.003026086435375069,-0.0007653957706199818,Noise peptide 31,independent noise,Simulated organism,Synthetic protein 19,False,0.003026086435375069,0.0,100.0,33.333333333333336,43,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_017,peptide,Prevalence (%),21.25,28.749999999999996,7.4999999999999964,percentage points,0.003025768704219968,-0.0001161613813354513,Noise peptide 17,independent noise,Simulated organism,Synthetic protein 12,False,0.003025768704219968,0.0,100.0,33.333333333333336,44,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_062,peptide,Prevalence (%),40.0,30.0,-10.0,percentage points,0.0029947585837024923,8.757391159638727e-05,Noise peptide 62,independent noise,Simulated organism,Synthetic protein 34,False,0.0029947585837024923,0.0,100.0,33.333333333333336,45,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_071,peptide,Prevalence (%),5.0,12.5,7.5,percentage points,0.002750762527809597,-0.000590220375128718,Noise peptide 71,independent noise,Simulated organism,Synthetic protein 39,False,0.002750762527809597,0.0,100.0,66.66666666666667,46,0,1,0.0,,10,False,mean-abs-shap
Smoking,binary clinical,Prevalence (%),27.500000000000004,33.75,6.2499999999999964,percentage points,0.002549858066898521,0.00045712767566793294,,,,,,0.002549858066898521,0.0,100.0,100.0,47,0,1,0.0,,10,False,mean-abs-shap
twist_noise_070,peptide,Prevalence (%),17.5,11.25,-6.25,percentage points,0.0024881058713414977,0.00016618876062092334,Noise peptide 70,independent noise,Simulated organism,Synthetic protein 38,False,0.0024881058713414977,0.0,100.0,33.333333333333336,48,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_012,peptide,Prevalence (%),25.0,27.500000000000004,2.5000000000000036,percentage points,0.0024379651925447166,-0.0005186899028399843,Noise peptide 12,independent noise,Simulated organism,Synthetic protein 9,False,0.0024379651925447166,0.0,100.0,66.66666666666667,49,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_063,peptide,Prevalence (%),22.5,16.25,-6.25,percentage points,0.002206098140204019,0.000491076059853613,Noise peptide 63,independent noise,Simulated organism,Synthetic protein 35,False,0.002206098140204019,0.0,100.0,66.66666666666667,50,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_065,peptide,Prevalence (%),18.75,21.25,2.5,percentage points,0.0021474405115783383,0.0009438391541568975,Noise peptide 65,independent noise,Simulated organism,Synthetic protein 36,False,0.0021474405115783383,0.0,100.0,66.66666666666667,51,0,1,0.0,,10,False,mean-abs-shap
twist_noise_049,peptide,Prevalence (%),36.25,37.5,1.25,percentage points,0.0019825536968832136,0.0002538801252592298,Noise peptide 49,independent noise,Simulated organism,Synthetic protein 28,False,0.0019825536968832136,0.0,100.0,33.333333333333336,52,0,1,0.0,,10,False,mean-abs-shap
twist_noise_073,peptide,Prevalence (%),32.5,37.5,5.0,percentage points,0.001837871058463737,0.0006927193407027016,Noise peptide 73,independent noise,Simulated organism,Synthetic protein 40,False,0.001837871058463737,0.0,100.0,33.333333333333336,53,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_038,peptide,Prevalence (%),11.25,16.25,5.0,percentage points,0.0017988734282523295,-0.0008949000220845483,Noise peptide 38,independent noise,Simulated organism,Synthetic protein 22,False,0.0017988734282523295,0.0,100.0,33.333333333333336,54,0,1,0.0,,10,False,mean-abs-shap
twist_noise_061,peptide,Prevalence (%),55.00000000000001,52.5,-2.500000000000007,percentage points,0.0017117633271978901,-0.0002564281646147288,Noise peptide 61,independent noise,Simulated organism,Synthetic protein 34,False,0.0017117633271978901,0.0,100.0,33.333333333333336,55,0,1,0.0,,10,False,mean-abs-shap
twist_noise_004,peptide,Prevalence (%),45.0,37.5,-7.5,percentage points,0.0016237733373988422,0.000210546094179297,Noise peptide 4,independent noise,Simulated organism,Synthetic protein 5,False,0.0016237733373988422,0.0,100.0,33.333333333333336,56,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_047,peptide,Prevalence (%),47.5,43.75,-3.75,percentage points,0.0016045664149907015,-0.00029074200526191306,Noise peptide 47,independent noise,Simulated organism,Synthetic protein 27,False,0.0016045664149907015,0.0,100.0,33.333333333333336,57,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_054,peptide,Prevalence (%),15.0,11.25,-3.75,percentage points,0.0015044853326606146,0.00020412220097617515,Noise peptide 54,independent noise,Simulated organism,Synthetic protein 30,False,0.0015044853326606146,0.0,100.0,66.66666666666667,58,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_032,peptide,Prevalence (%),21.25,20.0,-1.25,percentage points,0.0014670854732517942,-0.00024834539505492505,Noise peptide 32,independent noise,Simulated organism,Synthetic protein 19,False,0.0014670854732517942,0.0,100.0,66.66666666666667,59,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_074,peptide,Prevalence (%),33.75,33.75,0.0,percentage points,0.001443073840700679,0.00019209293622393474,Noise peptide 74,independent noise,Simulated organism,Synthetic protein 40,False,0.001443073840700679,0.0,100.0,33.333333333333336,60,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_003,peptide,Prevalence (%),63.74999999999999,56.25,-7.499999999999993,percentage points,0.00140173508017795,-0.00027519941299949263,Noise peptide 3,independent noise,Simulated organism,Synthetic protein 5,False,0.00140173508017795,0.0,100.0,33.333333333333336,61,0,1,0.0,,10,False,mean-abs-shap
twist_noise_064,peptide,Prevalence (%),27.500000000000004,25.0,-2.5000000000000036,percentage points,0.00130472018394238,-0.0004514081808599352,Noise peptide 64,independent noise,Simulated organism,Synthetic protein 35,False,0.00130472018394238,0.0,100.0,33.333333333333336,62,0,1,0.0,,10,False,mean-abs-shap
twist_noise_010,peptide,Prevalence (%),20.0,28.749999999999996,8.749999999999996,percentage points,0.0013027256379438417,-0.00026420768179704924,Noise peptide 10,independent noise,Simulated organism,Synthetic protein 8,False,0.0013027256379438417,0.0,100.0,33.333333333333336,63,0,1,0.0,,10,False,mean-abs-shap
twist_noise_067,peptide,Prevalence (%),15.0,10.0,-5.0,percentage points,0.0012407418721920326,9.099255512976007e-05,Noise peptide 67,independent noise,Simulated organism,Synthetic protein 37,False,0.0012407418721920326,0.0,100.0,33.333333333333336,64,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_056,peptide,Prevalence (%),40.0,33.75,-6.25,percentage points,0.0012252957060111761,-0.0005582313823421015,Noise peptide 56,independent noise,Simulated organism,Synthetic protein 31,False,0.0012252957060111761,0.0,100.0,33.333333333333336,65,0,1,0.0,,10,False,mean-abs-shap
twist_noise_022,peptide,Prevalence (%),13.750000000000002,16.25,2.4999999999999982,percentage points,0.0012002572527850877,-0.00020442856820688987,Noise peptide 22,independent noise,Simulated organism,Synthetic protein 14,False,0.0012002572527850877,0.0,100.0,33.333333333333336,66,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_026,peptide,Prevalence (%),51.24999999999999,61.25000000000001,10.000000000000014,percentage points,0.0011229554688739066,0.0001460615924076463,Noise peptide 26,independent noise,Simulated organism,Synthetic protein 16,False,0.0011229554688739066,0.0,100.0,33.333333333333336,67,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_039,peptide,Prevalence (%),52.5,53.75,1.25,percentage points,0.0011061491941217725,-3.393708716133471e-05,Noise peptide 39,independent noise,Simulated organism,Synthetic protein 23,False,0.0011061491941217725,0.0,100.0,33.333333333333336,68,0,1,0.0,,10,False,mean-abs-shap
twist_noise_001,peptide,Prevalence (%),51.24999999999999,51.24999999999999,0.0,percentage points,0.0009131492161642022,-0.00015677874397401615,Noise peptide 1,independent noise,Simulated organism,Synthetic protein 4,False,0.0009131492161642022,0.0,100.0,33.333333333333336,69,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_053,peptide,Prevalence (%),32.5,32.5,0.0,percentage points,0.0007673222374661411,0.00016179561806236898,Noise peptide 53,independent noise,Simulated organism,Synthetic protein 30,False,0.0007673222374661411,0.0,100.0,33.333333333333336,70,0,1,0.0,,10,False,mean-abs-shap
twist_noise_013,peptide,Prevalence (%),38.75,40.0,1.25,percentage points,0.0007374791485079324,-0.0003024417024488922,Noise peptide 13,independent noise,Simulated organism,Synthetic protein 10,False,0.0007374791485079324,0.0,100.0,33.333333333333336,71,0,1,0.0,,10,False,mean-abs-shap
twist_noise_058,peptide,Prevalence (%),25.0,25.0,0.0,percentage points,0.0007223215995280643,-0.0002576002904150612,Noise peptide 58,independent noise,Simulated organism,Synthetic protein 32,False,0.0007223215995280643,0.0,100.0,33.333333333333336,72,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_045,peptide,Prevalence (%),40.0,43.75,3.75,percentage points,0.0007077358068119689,7.038176267938474e-05,Noise peptide 45,independent noise,Simulated organism,Synthetic protein 26,False,0.0007077358068119689,0.0,100.0,33.333333333333336,73,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_042,peptide,Prevalence (%),27.500000000000004,31.25,3.7499999999999964,percentage points,0.0006038678929306704,-0.00033207371839535915,Noise peptide 42,independent noise,Simulated organism,Synthetic protein 24,False,0.0006038678929306704,0.0,100.0,33.333333333333336,74,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_041,peptide,Prevalence (%),21.25,27.500000000000004,6.2500000000000036,percentage points,0.0004741512198221891,6.900700754698395e-05,Noise peptide 41,independent noise,Simulated organism,Synthetic protein 24,False,0.0004741512198221891,0.0,100.0,33.333333333333336,75,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_033,peptide,Prevalence (%),26.25,30.0,3.75,percentage points,0.0,0.0,Noise peptide 33,independent noise,Simulated organism,Synthetic protein 20,False,0.0,0.0,0.0,0.0,77,0,1,0.0,,10,False,mean-abs-shap
twist_noise_040,peptide,Prevalence (%),46.25,52.5,6.25,percentage points,0.0,0.0,Noise peptide 40,independent noise,Simulated organism,Synthetic protein 23,False,0.0,0.0,0.0,0.0,83,0,1,0.0,,10,False,mean-abs-shap
twist_noise_034,peptide,Prevalence (%),23.75,28.749999999999996,4.9999999999999964,percentage points,0.0,0.0,Noise peptide 34,independent noise,Simulated organism,Synthetic protein 20,False,0.0,0.0,0.0,0.0,82,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_035,peptide,Prevalence (%),46.25,47.5,1.25,percentage points,0.0,0.0,Noise peptide 35,independent noise,Simulated organism,Synthetic protein 21,False,0.0,0.0,0.0,0.0,81,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_036,peptide,Prevalence (%),45.0,45.0,0.0,percentage points,0.0,0.0,Noise peptide 36,independent noise,Simulated organism,Synthetic protein 21,False,0.0,0.0,0.0,0.0,78,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_021,peptide,Prevalence (%),20.0,17.5,-2.5,percentage points,0.0,0.0,Noise peptide 21,independent noise,Simulated organism,Synthetic protein 14,False,0.0,0.0,0.0,0.0,76,0,1,0.0,,10,False,mean-abs-shap
twist_noise_043,peptide,Prevalence (%),50.0,41.25,-8.75,percentage points,0.0,0.0,Noise peptide 43,independent noise,Simulated organism,Synthetic protein 25,False,0.0,0.0,0.0,0.0,84,0,1,0.0,,10,False,mean-abs-shap
agilent_noise_057,peptide,Prevalence (%),21.25,17.5,-3.75,percentage points,0.0,0.0,Noise peptide 57,independent noise,Simulated organism,Synthetic protein 32,False,0.0,0.0,0.0,0.0,79,0,1,0.0,,10,False,mean-abs-shap
corona2_noise_014,peptide,Prevalence (%),12.5,16.25,3.75,percentage points,0.0,0.0,Noise peptide 14,independent noise,Simulated organism,Synthetic protein 10,False,0.0,0.0,0.0,0.0,80,0,1,0.0,,10,False,mean-abs-shap
